0,1
-7.587392,-0.7854405
-13.127271,-5.5886316
0.45405495,-1.8917779
10.037427,5.084829
-5.9821506,-12.885424
-9.910786,-3.211897
-0.20103285,4.4148617
-4.5232873,-2.729269
3.586257,7.412668
-6.2171617,8.462822
-5.0939603,11.581148
2.4076798,11.08453
-2.9512,5.783852
-13.671443,-5.2058663
12.167455,-9.024121
10.289532,7.003813
8.632914,-8.207418
6.815229,-12.155715
8.665894,-2.5143025
3.6603253,-11.622148
0.5979038,9.561503
3.8285744,7.9567924
-2.6135507,-0.3282064
-5.4784884,14.509775
1.1087395,-6.729011
-4.27571,-4.5689583
0.31228036,10.825343
2.1561089,12.893261
-4.9359093,12.007255
4.792535,-5.4417086
-7.951155,-4.835793
-10.865907,-6.4338255
-11.393238,-5.2530174
-7.0199385,-9.153364
2.0385706,16.29516
13.572247,5.458306
-1.1987063,13.547516
-10.42737,-4.189435
-2.846508,-7.823749
-16.29273,-3.8281837
8.63756,9.171192
3.5215418,-13.809559
4.9641137,10.019536
0.7044317,-9.510851
-5.68488,1.208985
-11.509076,-6.870548
12.945818,5.1744556
-8.642854,-14.800053
-3.7484004,-4.5040994
-10.312469,-5.1850357
-9.878247,5.4403462
-6.224646,11.394577
1.2683277,13.810153
-8.409611,-14.789765
13.135423,6.7284827
-7.849845,-5.159222
-15.025238,-4.093148
-8.872056,7.593681
12.430973,-7.755971
-4.5072556,-2.5587032
-14.214822,-10.48149
8.03189,8.648111
3.6372497,-4.1683326
4.579836,-15.408374
6.776337,-8.818632
-0.67395765,1.672379
2.5153246,-3.7706556
-10.365337,1.6733664
11.230866,-4.136935
0.7063918,3.440539
-4.5641813,6.784008
-8.826095,0.006751295
-11.621731,-6.934709
6.9909286,10.93681
-5.0282135,0.8395061
-3.8005416,3.679243
-4.4385905,-3.697009
-0.054906666,-7.9453773
8.126213,17.779156
-2.101818,10.944655
8.588489,0.5828642
-2.561887,14.567677
1.4269567,-1.7221247
-12.267746,8.764916
-3.626298,3.2400155
-4.2442923,-3.8129606
1.4529176,-6.5764523
-0.19636463,-6.498356
3.0873785,-7.362998
8.684978,12.60437
-11.59273,-6.979357
0.755787,-16.244413
-9.911313,-0.19262268
-3.9677565,7.094873
10.684183,6.660908
-5.234403,-2.1064487
9.925488,-9.98281
-2.4633217,9.028117
-13.162824,-4.5498443
5.443562,10.978457
9.402901,3.0445037
-9.130391,-2.4418573
8.631661,2.3361545
4.7912884,8.968747
4.796008,-9.752055
-7.886023,12.473209
-4.130635,-3.1657495
2.299784,5.076578
-0.47567514,5.920543
3.9641652,4.1337776
-10.63441,3.170351
-11.2427635,-1.2056297
-10.846925,-11.931104
8.076939,5.6889377
-1.1896476,12.480836
5.8388925,3.6158516
-9.619117,1.5826888
5.143323,8.674499
-3.424296,4.2630095
8.128926,2.296106
-5.8101025,-4.3358326
-2.456487,9.678098
-10.512921,0.6218787
-2.4516985,-0.23763505
-5.503593,0.6484481
0.6963528,-5.788576
-12.546545,-11.842649
-1.3745173,-9.394522
3.37525,-10.936036
-13.417337,-12.880681
9.790875,10.226656
-5.049301,0.45043138
-6.110515,-1.722463
5.7417693,-8.804285
5.154449,9.070025
-2.7102516,-0.35588259
-11.883387,-5.195611
1.7852037,-6.8457103
1.9577934,13.58554
0.5340582,-0.20123412
11.972682,-1.9360418
5.7498517,11.609289
-10.233697,1.397933
4.265992,14.141025
1.1953784,6.4837985
-4.585724,-15.154056
0.80021924,-6.7608523
-12.500845,11.115165
-13.185369,-10.059871
0.026869413,-7.294494
0.031223267,-5.880996
-4.8024497,6.7918577
11.2631035,15.3555355
-1.2778938,17.643896
-4.3839064,-10.322642
12.388654,6.08483
-4.495917,-2.656197
2.327582,8.407985
8.896933,-2.0151384
5.5050483,-2.867242
-2.9023798,-14.63042
8.608872,-9.105321
-2.3480792,-14.537116
12.609744,-7.5879865
9.967462,-2.9275622
-11.064601,-10.040731
-13.8234625,-3.217811
-11.499987,8.16709
-5.8454304,6.6178346
-7.9919653,-4.398675
-4.2168236,17.138153
3.976131,-8.912267
-6.181267,7.845226
7.8470335,13.407674
7.532554,8.137954
3.8019748,14.235002
16.543594,7.7232084
0.1738679,-11.861896
7.089817,9.964687
10.449766,-8.142594
8.701402,8.347934
4.068136,12.438103
-8.186093,1.7404412
-8.176225,-5.336222
3.7271163,-0.25505942
-7.090493,-4.355941
-10.456724,-10.048022
9.591479,10.375733
-6.6701727,-2.334509
11.753785,-4.130243
4.0026426,-12.230052
-3.0098438,7.577358
8.351331,10.399889
-11.2503,2.2946227
6.1050076,10.744797
9.116749,-12.361783
-2.2721186,3.3438103
-12.074399,-0.86184
-0.9317781,-2.4192622
5.7567677,13.916121
3.7796843,9.261264
11.972833,5.243197
6.088975,-12.215466
11.218777,13.199167
-11.693871,-12.012971
-4.9706664,9.556169
6.7220774,-2.8364747
5.5141516,7.501111
1.0357661,-6.0958757
3.5048687,-0.07656055
-9.237012,-7.38029
-11.352147,2.8206072
12.108158,2.350447
13.157651,9.249168
6.724843,11.550979
1.7901855,12.187015
0.76843774,-16.6733
-6.967523,14.398344
-2.604593,-0.305908
8.323627,-2.9551394
6.1796093,-5.950953
-0.4045304,10.803775
6.668221,4.638763
-13.734839,-12.017408
-1.7852703,-4.4755926
-8.864936,3.303738
-2.1175368,-5.1685557
3.7594032,8.249522
10.929072,-9.224501
-15.44166,0.7059704
7.0445623,-11.202286
-5.6498384,-15.176253
6.1656017,-13.498462
-12.260414,8.484505
-2.88866,-3.9371588
6.5740123,8.093273
-5.4006476,-1.0760437
-5.3632083,-13.488879
-13.984211,-10.275681
-10.501561,0.617644
-13.845906,-4.1676955
