0,1
4.217112,3.858299
13.287916,0.30820388
19.467428,-5.0960245
-20.46817,1.6142881
12.608319,0.22925296
9.926845,-0.63163453
15.812627,-9.753636
8.006543,6.248832
-4.751846,1.6815099
-8.474355,-0.21246278
-10.244833,0.081086755
-22.211882,2.7271464
-0.17173271,-1.3733039
15.599006,-2.174369
5.963546,-13.71708
-20.744652,1.7777749
3.0758579,-7.8719096
4.2324038,-8.188499
1.8081896,-3.026732
7.126214,-10.439341
-4.725909,5.004705
-10.969249,1.2663821
10.506568,6.135841
-11.065457,-1.0423136
3.6316922,6.8553076
2.9857547,4.1398363
-19.563326,2.6658611
-20.113281,1.6953613
-11.160543,0.46778008
-2.1226141,-4.3355155
4.10449,1.2427683
7.593421,0.20874104
14.981981,-1.5696659
15.175716,-0.5532895
-26.48036,2.5307894
-20.449474,4.5695176
-13.494712,10.165929
8.868258,0.79186434
7.0269995,8.123289
17.425905,-3.8058062
-12.155207,5.6369886
4.650156,-8.300131
-20.697397,2.8710544
7.8581734,4.068013
8.818032,-0.43318826
11.04219,-4.9969597
-26.055077,2.940521
18.659344,-2.7009444
4.4631543,5.120008
11.101464,-1.0035197
6.192631,-2.9308074
-10.710965,-2.4359026
-26.339548,1.3522693
18.52537,-2.007079
-21.921158,3.136177
9.346826,3.7572865
14.110527,-4.513543
4.398365,-2.922307
5.059374,-12.518431
7.478967,6.0571766
13.364681,-2.8122149
-11.102533,5.552412
1.7696517,4.305374
1.2687598,-4.5432506
0.5952387,-11.995967
-17.021755,2.193031
7.3998303,10.066751
9.686025,-6.487448
4.8345776,-9.324125
-15.656867,3.820821
-0.82311594,-1.4612331
0.048269916,-0.4190844
11.8256235,-5.8202853
-25.138626,3.418413
9.931766,1.5973924
-10.02885,-1.5497231
6.8933463,6.531862
3.217933,4.5008535
-23.08861,3.8244417
-15.803192,2.049405
1.3669771,-6.897091
-11.36381,0.917295
-21.817537,0.76847214
-10.914303,7.984307
2.6138718,1.270789
6.608347,6.3824954
3.9445403,6.7126594
